Timestamp,Steps,Speed,Activity,Displacement,AccelX,AccelY,AccelZ,DetectedActivity,Accuracy,Orientation
1746662377.2536151,0,0.42157379808104245,standing,2.0128914875105317,0.030523198793260764,-0.05424808051860608,9.886539761698705,standing,100.0,normal
1746662377.35964,0,0.42262369328923705,standing,2.0551538568394556,0.01294763162615667,0.011773116453257668,9.741994455748936,standing,100.0,normal
1746662377.4714487,0,0.4749945524594671,standing,2.1026533120854025,-0.06952132923524242,0.031877726847155896,9.87798426296491,standing,100.0,normal
1746662377.5814743,0,0.43092952002866347,standing,2.145746264088269,0.028412672181276938,0.09498866113498458,9.722778657340221,standing,100.0,normal
1746662377.6921725,0,0.43100808051686945,standing,2.1888470721399558,0.0625763265915237,-0.07940283271403425,9.743234537898388,standing,100.0,normal
1746662377.803198,0,0.508387526519126,standing,2.2396858247918683,0.06991038200007224,-0.004956057528619634,9.846277742261087,standing,100.0,normal
1746662377.9152517,0,0.59803463573605,standing,2.299489288365473,-0.048482815985490535,-0.01035000459444782,9.89450559142811,standing,100.0,normal
1746662378.0252771,0,0.5323663014862685,standing,2.3527259185141,0.024983548836780917,0.033336910142110654,9.87989160775152,standing,100.0,normal
1746662378.1362689,0,0.5918680396369709,standing,2.4119127224777968,0.07702709461453586,0.09298982365781569,9.833729746640772,standing,100.0,normal
1746662378.2472947,0,0.586187218188837,standing,2.4705314442966806,0.044881503254401045,-0.02668409564131413,9.854120205600962,standing,100.0,normal
1746662378.3583615,0,0.602856119047775,standing,2.530817056201458,0.057830897989449154,-0.0642594063264754,9.804254797130111,standing,100.0,normal
1746662378.469387,0,0.5918454662110303,standing,2.590001602822561,0.08088910967236726,0.06259411427039704,9.844823197857993,standing,100.0,normal
1746662378.5804262,0,0.6305953227430365,standing,2.653061135096865,-0.04475855519854637,-0.05619345173987842,9.891291096062295,standing,100.0,normal
1746662378.6914768,0,0.6318522442840852,standing,2.7162463595252735,0.0951222207297778,0.08973099260267345,9.726575633441428,standing,100.0,normal
1746662378.8031917,0,0.6550554637827607,standing,2.7817519059035494,-0.050355799715344166,-0.07771892865981572,9.902781837612613,standing,100.0,normal
1746662378.912395,0,0.619427699340653,standing,2.8436946758376145,-0.07259420114088502,0.08395574581821139,9.779110552359857,standing,100.0,normal
1746662379.0244293,0,0.5570178554237636,standing,2.899396461379991,-0.05585334586224629,-0.016796323266907096,9.830151494421546,standing,100.0,normal
1746662379.1341836,0,0.5451494197417116,standing,2.9539114033541622,-0.02443043385750905,0.06165462920519968,9.727284984826769,standing,100.0,normal
1746662379.246213,0,0.49493989873854094,standing,3.0034053932280163,-0.02984098676373502,-0.009414878125578882,9.770920498757954,standing,100.0,normal
1746662379.357376,0,0.5446654491817818,standing,3.0578719381461945,0.06741775778478898,0.031119128571478638,9.756323897196205,standing,100.0,normal
1746662379.4697037,0,0.4534570549408727,standing,3.103217643640282,-0.005073144526903814,-0.09652194900004425,9.890322486164708,standing,100.0,normal
1746662379.579733,0,0.531259426829556,standing,3.1563435863232376,-0.018118077116139886,-0.04955544376658538,9.857941175955375,standing,100.0,normal
1746662379.688799,0,0.4690175312205097,standing,3.2032453394452887,-0.015446194072995786,0.06245114084760689,9.901323630196973,standing,100.0,normal
1746662379.7988284,0,0.404567185498025,standing,3.2437020579950913,0.05927688706788195,0.0607830267697434,9.733898895681328,standing,100.0,normal
1746662379.9098737,0,0.4997234528114739,standing,3.293674403276239,0.03998492226397607,-0.01268617349766736,9.851079889929109,standing,100.0,normal
1746662380.0202994,0,0.5418870275919093,standing,3.3478631060354296,-0.09816176278896951,-0.022769073513363075,9.737693211727146,standing,100.0,normal
1746662380.132349,0,0.5412220886426025,standing,3.4019853148996897,-0.031782694364124106,0.08197171869942241,9.870100149053588,standing,100.0,normal
1746662380.243106,0,0.6007171599971953,standing,3.4620570308994094,-0.01533290163049672,0.05688060467303327,9.786569126655232,standing,100.0,normal
1746662380.3561635,0,0.5978855666379354,standing,3.521845587563203,0.0008934140521509593,-0.038806917501043106,9.883268774369173,standing,100.0,normal
1746662380.4651892,0,0.5831104218486947,standing,3.5801566297480725,0.0034292004283344307,0.01861806500826095,9.839437864455839,standing,100.0,normal
1746662380.5756607,0,0.5140786779687797,standing,3.6315644975449506,-0.09586063049049298,-0.054402150871156386,9.743305233690682,standing,100.0,normal
1746662380.6846857,0,0.607035393374259,standing,3.6922680368823766,-0.09995381114219669,0.056701920325491345,9.867442443558078,standing,100.0,normal
1746662380.7967381,0,0.6685326883708367,standing,3.7591213057194603,0.07016581351114257,0.09196685555016676,9.841714753445679,standing,100.0,normal
1746662380.9059665,0,0.5720162698924671,standing,3.816322932708707,-0.09906994909893091,-0.03660657801164094,9.710658595257563,standing,100.0,normal
1746662381.0171607,0,0.8824842653344576,jumping,3.9045713592421527,0.5402323544485501,-0.7229924454474643,10.568337079007753,walking,99.44444444444444,normal
1746662381.127186,2,0.6732436898423044,jumping,3.971895728226383,-1.2527599648912795,0.6388666462643116,8.958540934046722,walking,98.35164835164835,normal
1746662381.238736,4,1.4921078763288864,jumping,4.121106515859272,-1.8602274718208722,0.9765507257410495,9.895986562903001,running,97.28260869565217,normal
1746662381.3487613,6,1.122926200294684,jumping,4.233399135888741,-0.5341486043237142,-1.0031428325922231,10.008122047916544,running,96.23655913978494,normal
1746662381.4604666,7,1.9747398534161027,jumping,4.430873121230351,-0.4225977862514134,-1.9841813611854366,8.862390311475226,running,95.2127659574468,normal
1746662381.571552,8,2.186440828484473,jumping,4.649517204078799,0.14980491926830464,-1.2717879965233028,9.95373968661479,running,94.21052631578948,normal
1746662381.6810677,9,2.4959814696694025,jumping,4.899115351045739,1.8143437461541327,-0.48910298094660654,9.884349333125133,running,93.22916666666666,normal
1746662381.7923708,9,3.845618081854975,jumping,5.283677159231237,0.38981029736539785,0.3238558432230709,9.105128849332718,running,92.26804123711341,normal
1746662381.9025126,10,4.118178756045034,jumping,5.695495034835741,0.85751248867766,-0.763011303139761,9.457035689446885,running,91.3265306122449,normal
1746662382.0135386,11,5.485279461256834,jumping,6.244022980961424,-0.7453337696926381,-0.9005382189305298,10.45804183826348,running,90.40404040404042,normal
1746662382.1253722,13,6.128746967279391,jumping,6.856897677689363,-1.0799718368765814,1.987237670462838,10.775838021364432,running,89.5,normal
1746662382.2364004,13,5.891174503381973,jumping,7.446015128027561,1.066686201383487,-1.271637891382413,10.165225222953623,running,88.61386138613861,normal
1746662382.3457465,14,6.927217965134912,jumping,8.138736924541053,0.6687847609465218,0.29901786849215517,9.135832306456445,running,87.74509803921569,normal
1746662382.4565253,14,7.453189503217496,jumping,8.884055874862803,0.41917991124781695,1.5028919913403382,9.655149469338122,running,86.89320388349515,normal
1746662382.5678296,15,8.730266267302401,jumping,9.757082501593043,1.262405910193034,0.9360435209549878,16.07885201549434,running,86.0576923076923,normal
1746662382.6826534,17,8.961533591548521,jumping,10.653235860747895,0.5369205819570344,1.6309057986902857,9.117065416541372,jumping,86.19047619047619,normal
1746662382.7886784,19,9.462971125141028,jumping,11.599532973261997,-1.96601468235129,-1.6523995772215376,10.284818421071222,jumping,86.32075471698113,normal
1746662382.8993633,20,10.362792351828093,jumping,12.635812208444806,1.1916448716749795,1.96324184938004,10.279140904482714,jumping,86.44859813084112,normal
1746662383.0093884,21,11.192207772489594,jumping,13.755032985693765,0.8259042405035038,-1.67863904445954,9.697594992702793,jumping,86.57407407407408,normal
1746662383.1218743,22,12.493493633726148,jumping,15.004382349066379,0.3050823271921361,-1.9990526518561293,9.630895537087998,jumping,86.69724770642202,normal
1746662383.2319,22,12.629204521589939,jumping,16.267302801225373,-0.5389039337367079,-0.1370227914906983,10.18948674955047,jumping,86.81818181818181,normal
1746662383.34565,22,13.00724685059517,jumping,17.56802748628489,-1.371460090017993,-1.62831522531833,16.717354576560442,jumping,86.93693693693693,normal
1746662383.4536757,24,12.77706235110916,jumping,18.845733721395806,1.9524136223501043,1.1402125648074333,10.451096986542591,jumping,87.05357142857143,normal
1746662383.5647237,24,12.552287626938316,jumping,20.10096248408964,1.7415090569147016,-0.5484871007759815,9.520110801921566,jumping,87.16814159292035,normal
1746662383.67496,26,12.54434786793627,jumping,21.355397270883266,1.6863634325047219,0.9104601288180172,10.513570643260447,jumping,87.28070175438597,normal
1746662383.7858171,27,13.20337872018381,jumping,22.675735142901647,-0.48194129849115974,0.34789753385672073,10.090930142557934,jumping,87.39130434782608,normal
1746662383.8960373,29,14.615750603581848,jumping,24.137310203259833,-0.2451457111506361,-1.8930712384296422,9.366545073220035,jumping,87.5,normal
1746662384.005885,31,15.527143799292045,jumping,25.690024583189036,-1.0013642331805057,0.9105556878826806,9.835449933998659,jumping,87.6068376068376,normal
1746662384.1162875,32,16.81691794759488,jumping,27.371716377948523,0.6193074806596925,1.1099356076970581,9.489232095367905,jumping,87.71186440677965,normal
1746662384.224514,34,17.530766109955803,jumping,29.124792988944105,-0.23777806075009256,1.0230830424505877,9.576081847419074,jumping,87.81512605042016,normal
1746662384.3371108,36,18.410018886303675,jumping,30.96579487757447,1.9621672474432086,1.3057474997415541,9.578023137379404,jumping,87.91666666666667,normal
1746662384.4454744,36,18.338211934597634,jumping,32.79961607103424,-0.523211829880001,-0.5695443788858952,8.967788245679841,jumping,88.01652892561982,normal
1746662384.5563033,37,18.397682379164912,jumping,34.639384308950724,0.2684073169445762,-0.4795195048458991,10.71037283961961,running,87.29508196721312,normal
1746662384.6674697,37,19.706244010853844,jumping,36.61000871003611,-1.3899040849866573,1.9285006286796653,8.931451876024393,running,86.58536585365853,normal
1746662384.777682,39,19.415405237066455,jumping,38.551549233742755,-0.11930934353667544,0.27730000304773883,10.723142893026964,running,85.88709677419355,normal
1746662384.8897085,41,20,jumping,40.551549233742755,0.7596050549927456,-0.8475576285256592,9.643051438837835,running,85.2,normal
1746662385.001735,43,20,jumping,42.551549233742755,1.7662022299067028,-0.5611552334478347,9.520883755205476,running,84.52380952380952,normal
1746662385.1131563,45,20,jumping,44.551549233742755,1.4815452611911342,0.21418435763539723,10.48036200173921,running,83.85826771653542,normal
1746662385.2242024,46,19.803379939153476,jumping,46.5318872276581,0.39147917230849005,-0.2261535284935423,9.408351263641798,running,83.203125,normal
1746662385.338883,46,20,jumping,48.5318872276581,-1.6162394729035356,0.32943264799780847,17.458758004625587,jumping,82.94573643410853,normal
1746662385.4459088,47,20,jumping,50.5318872276581,0.372409254505786,-0.21580607841118438,10.498736065997102,jumping,83.07692307692308,normal
1746662385.5612028,49,20,jumping,52.5318872276581,-1.209743230102442,-1.1269485997444635,9.937321012502444,jumping,83.20610687022901,normal
1746662385.6672287,49,20,jumping,54.5318872276581,0.9100999448882208,1.5622383268494784,9.319171002065833,jumping,83.33333333333334,normal
1746662385.7824504,49,20,jumping,56.5318872276581,0.572469200473328,0.5614993682536085,9.242193246257186,jumping,83.45864661654136,normal
1746662385.8904757,50,20,jumping,58.5318872276581,0.4399779737642575,-1.695792212705879,15.006284101535968,jumping,83.5820895522388,normal
1746662386.0038126,50,20,jumping,60.5318872276581,1.1934073867739792,1.8781806830812409,9.636852392679735,jumping,83.7037037037037,normal
1746662386.1138387,51,20,jumping,62.5318872276581,-0.7048599688047488,0.03731806211059219,10.648180454492849,jumping,83.82352941176471,normal
1746662386.2243538,53,20,jumping,64.5318872276581,-0.6385721480720168,0.48916279615323965,10.1399068798769,jumping,83.94160583941606,normal
1746662386.335279,53,19.50005811438143,jumping,66.48189303909625,-0.06272836738604637,-1.8664013330147604,10.286261323246883,jumping,84.05797101449275,normal
1746662386.4447272,55,19.343014455009552,jumping,68.4161944845972,-0.44255771962973833,-1.754708924638824,9.111555871336341,jumping,84.17266187050359,normal
1746662386.5568216,58,19.903031409365703,running,70.40649762553377,-1.4604511936896436,0.5874364510347624,7.949730002380468,jumping,83.92857142857143,normal
1746662386.667002,60,20,running,72.40649762553377,-0.19196519033922804,1.1314883230866224,10.317415944888985,jumping,83.33333333333334,normal
1746662386.7788923,64,20,running,74.40649762553377,1.249861387252738,0.9283778201333062,11.52668902939598,jumping,82.74647887323944,normal
1746662386.8899193,66,20,running,76.40649762553377,1.6533487775940292,-1.0706889915995161,8.017894347470227,jumping,82.16783216783216,normal
1746662387.0024667,69,20,running,78.40649762553377,-0.36167592543740384,-1.4010402440547498,9.686477628690165,jumping,81.59722222222221,normal
1746662387.1104913,72,19.874535584202295,running,80.393951183954,-0.9878710105721836,-0.6111147432655147,11.855402484453567,running,81.72413793103448,normal
1746662387.2182539,76,19.927643650953055,running,82.38671554904931,-1.0847622088393263,0.5061460357214012,8.327906094941394,running,81.84931506849315,normal
1746662387.3290882,80,20,running,84.38671554904931,-0.05677289161911208,1.4002633738699688,9.40794709194216,running,81.97278911564626,normal
1746662387.4391341,84,20,running,86.38671554904931,1.625672252046777,1.0377567082634704,11.569958920410432,running,82.0945945945946,normal
1746662387.5509582,86,20,running,88.38671554904931,1.1712954154508854,-0.9278205484673829,7.939955074114362,running,82.21476510067114,normal
1746662387.662073,89,20,running,90.38671554904931,-0.2666564181111905,-1.3456150581087263,9.211340265206381,running,82.0,normal
1746662387.774157,92,20,running,92.38671554904931,-1.1912128362247447,-0.7499297943707197,11.580795058055518,running,82.11920529801324,normal
1746662387.8801818,96,20,running,94.38671554904931,-0.9898205439352381,0.8705503924997509,8.469614748046412,running,81.9078947368421,normal
1746662387.9949224,98,20,running,96.38671554904931,-0.14257879797891793,1.435164713282001,9.728925160002472,running,82.02614379084967,normal
1746662388.101947,102,20,running,98.38671554904931,0.9103183625035483,0.7265447690009659,11.627982083752745,running,82.14285714285714,normal
1746662388.2156088,105,20,running,100.38671554904931,1.2109565410420515,-0.882209308561448,8.231928099291554,running,82.25806451612904,normal
1746662388.3236341,109,19.804326377168447,running,102.36714818676616,0.4911029066447571,-1.4754325831843242,9.763709978342753,running,82.37179487179486,normal
1746662388.4366417,112,20,running,104.36714818676616,-1.5560017723790156,-1.211902649751495,11.55622793268019,running,82.48407643312102,normal
1746662388.5466678,114,20,running,106.36714818676616,-1.7124728488696097,0.9907754768116053,8.660156817775096,running,82.59493670886076,normal
1746662388.6591115,117,20,running,108.36714818676616,-0.24241374893378864,1.5240109282146679,9.127971368595247,running,82.70440251572327,normal
1746662388.7701375,119,20,running,110.36714818676616,1.3521667887075997,0.9211412306309161,11.985488358606318,running,82.8125,normal
1746662388.882488,122,19.77058677803898,running,112.34420686457005,1.352611679572194,-0.37842254402363085,7.997441083642506,running,82.91925465838509,normal
1746662388.9915135,126,20,running,114.34420686457005,-0.08616437939180327,-1.831084732097529,9.503520515075309,running,83.0246913580247,normal
1746662389.101603,128,19.856530335244752,running,116.32985989809453,-1.5346218706867265,-1.0658250840225671,11.933304674031024,running,83.12883435582822,normal
1746662389.2126336,132,19.5657799186522,running,118.28643788995974,-1.7325716881301598,0.9170961708714103,7.895151355202604,jumping,82.6219512195122,normal
1746662389.3223188,134,19.362143519571816,running,120.22265224191692,-0.28391101222690357,1.2071029550543875,9.000483551746143,jumping,82.12121212121211,normal
1746662389.4333527,137,19.619634466769337,running,122.18461568859385,1.5970507280684947,1.0157522388011195,11.930922158269043,jumping,81.92771084337349,normal
1746662389.5453568,140,20,running,124.18461568859385,1.5903829535042693,-0.4138674961616491,8.642835576054013,jumping,81.437125748503,normal
1746662389.6553493,143,20,running,126.18461568859385,0.24830462390732383,-1.470602921333032,9.09013557128309,jumping,80.95238095238095,normal
1746662389.767037,147,20,running,128.18461568859385,-1.1006184182804573,-0.8808651159350365,11.76569926675814,jumping,80.4733727810651,normal
1746662389.8765256,150,20,running,130.18461568859385,-1.7133057159556535,0.2111367581487763,8.028306546819318,jumping,80.0,normal
1746662389.9865718,152,20,running,132.18461568859385,-0.3421159968482498,1.88127411069028,9.594928419279158,jumping,79.53216374269006,normal
1746662390.0976183,156,20,running,134.18461568859385,1.3841307434349992,0.7420242666856298,11.985804635357196,jumping,79.36046511627907,normal
1746662390.2076688,158,19.819300208414873,running,136.16654570943533,0.9900426362361889,-0.6361635768369595,8.729741521186444,jumping,78.90173410404624,normal
1746662390.3204403,161,19.64436956628264,running,138.1309826660636,0.010063272270758455,-1.2956255525298515,9.570139450536738,running,78.73563218390804,normal
1746662390.429467,164,20,running,140.1309826660636,-1.196441022444361,-0.853376764537721,12.23369319252978,running,78.85714285714286,normal
1746662390.541464,167,20,running,142.1309826660636,-1.2914558202337634,0.289758723192386,8.46283624371677,jumping,78.4090909090909,normal
1746662390.65184,169,20,running,144.1309826660636,0.05067580494958812,1.373417440344268,8.927403075176292,running,78.24858757062147,normal
1746662390.7626374,173,20,running,146.1309826660636,1.4712684403273963,0.7863737770147796,11.282846040802461,jumping,78.08988764044943,normal
1746662390.8726742,175,20,running,148.1309826660636,1.4467206822596625,-0.6205289653605766,8.859378830553059,running,77.93296089385476,normal
1746662390.981728,178,19.8917697010447,running,150.12015963616807,0.3042874413322466,-1.8348256828741314,9.005553468049312,running,78.05555555555556,normal
1746662391.0961576,180,20,running,152.12015963616807,-1.3268774844460431,-1.031674248490257,11.81713188503729,running,78.1767955801105,normal
1746662391.2033978,183,19.781656580120583,running,154.0983252941801,-1.2662665267399138,0.3327983985446664,8.180650263483981,running,78.2967032967033,normal
1746662391.3145564,187,20,running,156.0983252941801,-0.027254201130463396,1.6292708117134935,8.887925593920176,running,78.41530054644808,normal
1746662391.4255905,190,19.904929166383127,running,158.08881821081843,1.0274956617825786,0.6037967456515911,11.333504492105801,running,78.53260869565217,normal
1746662391.537583,194,19.752049196472854,running,160.06402313046573,1.6432688678584426,-0.7607006001789608,8.227421620602437,running,78.64864864864865,normal
1746662391.6516116,196,20,running,162.06402313046573,0.07431601567688975,-1.7253441618529037,9.278878797356302,running,78.76344086021506,normal
1746662391.7606373,200,19.780664607996933,running,164.0420895912654,-0.9100226545866733,-1.0397527797447448,12.038161108010335,running,78.87700534759358,normal
1746662391.872681,204,20,running,166.0420895912654,-1.0697736765367472,0.47634307417591126,8.907506782180377,running,78.98936170212765,normal
1746662391.9817069,207,20,running,168.0420895912654,-0.12664312127861022,1.1527879575400946,9.433294722406124,running,79.1005291005291,normal
1746662392.0920367,209,19.80359118790057,jumping,170.02244871005547,1.9221856475528463,-1.1486868268818937,10.315972574917186,running,78.94736842105263,normal
1746662392.2020626,210,19.860341370344123,jumping,172.00848284708988,0.006000003543098931,0.6238987566657261,8.885901535840299,running,78.53403141361257,normal
1746662392.3146472,211,20,jumping,174.00848284708988,-1.2452276435640766,1.922722740244759,10.128927335733222,running,78.125,normal
1746662392.424674,212,20,jumping,176.00848284708988,-0.37177207109931,-0.12703782654852436,10.528761083993526,running,77.720207253886,normal
1746662392.5346816,213,20,jumping,178.00848284708988,0.62512530374079,-0.303994080368176,10.725414792556387,running,77.31958762886599,normal
1746662392.6466758,215,20,jumping,180.00848284708988,-0.15070500261690745,-0.2804827276948063,9.779008302295942,running,76.92307692307693,normal
