timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ
680385.0,0.065308,-0.958984,-0.166016,-1.159668,-4.150391,5.187988,-5.0,5.0,-37.0
680419.0,0.052856,-1.022583,-0.140625,-0.244141,0.061035,4.333496,-7.0,6.0,-38.0
680455.0,0.083496,-1.040161,-0.109375,-1.159668,1.525879,0.671387,-7.0,6.0,-38.0
680490.0,0.087036,-1.07019,-0.116821,-1.953125,1.281738,-5.859375,-7.0,6.0,-38.0
680526.0,0.099243,-0.99353,-0.134644,-3.356933,-2.502441,-12.451171,-7.0,6.0,-37.0
680559.0,0.0271,-1.02124,-0.132446,-2.380371,0.671387,-11.596679,-7.0,6.0,-37.0
680594.0,0.036499,-1.01001,-0.125488,-3.356933,3.784179,-10.559081,-9.0,10.0,-41.0
680630.0,0.036377,-1.068237,-0.132812,-5.065917,6.774902,-12.634276,-9.0,10.0,-41.0
680668.0,0.207886,-1.111084,-0.207886,-10.925292,13.427733,-21.606443,-9.0,10.0,-41.0
680701.0,0.038818,-1.082764,-0.112061,-10.31494,3.356933,-39.978027,-8.0,10.0,-40.0
680737.0,0.223389,-0.984497,-0.161865,-6.04248,32.470703,-32.226562,-8.0,10.0,-40.0
680772.0,0.376465,-0.844971,-0.151611,5.126953,18.432617,-11.291503,-8.0,10.0,-40.0
680808.0,0.571167,-0.780884,0.015259,-0.610352,42.907711,34.484863,-6.0,9.0,-36.0
680845.0,0.582275,-0.758179,-0.003418,7.141113,8.178711,70.861816,-6.0,9.0,-36.0
680879.0,0.524902,-0.871826,-0.071899,12.573241,-5.737304,102.844231,-6.0,9.0,-36.0
680913.0,0.446045,-0.988403,-0.103882,20.1416,-21.728514,124.572746,-8.0,4.0,-37.0
680947.0,0.31189,-1.080444,-0.146973,26.000975,-30.944822,131.530762,-8.0,4.0,-37.0
680980.0,0.250244,-1.186035,-0.175415,27.526854,-34.301758,137.023926,-8.0,4.0,-37.0
681014.0,0.16626,-1.208862,-0.177368,17.456055,-37.963867,123.90136,-7.0,-4.0,-41.0
681050.0,0.100098,-1.153076,-0.230469,18.554687,-41.381832,107.971184,-7.0,-4.0,-41.0
681085.0,-0.005371,-1.062134,-0.224731,17.822266,-39.0625,71.350098,-1.0,-10.0,-39.0
681118.0,0.052856,-0.993896,-0.171509,17.028809,-22.338865,47.302242,-1.0,-10.0,-39.0
681153.0,0.02478,-0.959839,-0.193359,4.699707,-8.544922,11.230468,-1.0,-10.0,-39.0
681190.0,0.060059,-0.966553,-0.157349,-1.708984,19.897461,-8.056641,0.0,-10.0,-41.0
681223.0,0.064697,-0.968384,-0.157715,-9.033203,29.479979,-43.762203,0.0,-10.0,-41.0
681259.0,0.729248,-0.885376,-0.359741,-6.713867,22.15576,-63.96484,0.0,-10.0,-41.0
681295.0,1.417725,-0.882202,-0.000488,6.469726,88.439934,-5.249023,0.0,-5.0,-41.0
681328.0,-0.081787,-1.089966,-0.397217,35.15625,-62.683102,-78.979492,0.0,-5.0,-41.0
681363.0,0.422485,-0.960449,-0.122925,17.39502,-2.319336,-72.814941,0.0,-5.0,-41.0
681397.0,0.14917,-0.928345,-0.246948,45.593258,-28.19824,-47.241207,0.0,-10.0,-40.0
681429.0,0.188477,-1.062256,-0.256348,25.451658,17.51709,-34.912109,0.0,-10.0,-40.0
681465.0,0.326172,-0.929443,-0.262817,25.146482,14.282226,-30.822752,0.0,-10.0,-40.0
681502.0,0.24646,-0.997803,-0.269775,17.822266,6.591796,-32.653809,4.0,-8.0,-44.0
681536.0,0.287354,-0.923218,-0.319946,11.413573,9.521484,-28.747557,4.0,-8.0,-44.0
681570.0,0.172363,-0.953735,-0.318848,-1.525879,26.672361,-21.423338,4.0,-8.0,-44.0
681602.0,0.235352,-0.915649,-0.296143,-6.591796,33.38623,-11.596679,2.0,-6.0,-41.0
681633.0,0.318115,-0.935669,-0.263916,-0.549316,12.878417,-6.408691,2.0,-6.0,-41.0
681664.0,0.204956,-0.937622,-0.287354,5.187988,8.911133,-11.352538,2.0,-6.0,-41.0
681696.0,0.210693,-0.950317,-0.292236,6.530761,6.530761,-2.807617,2.0,-6.0,-42.0
681727.0,0.17981,-0.94873,-0.29834,5.798339,8.972168,-1.525879,2.0,-6.0,-42.0
681758.0,0.233032,-0.950806,-0.296875,6.103515,13.549804,10.498046,2.0,-6.0,-42.0
681790.0,0.213135,-0.937134,-0.305908,6.591796,10.742187,5.615234,4.0,-1.0,-42.0
681821.0,0.231812,-0.921509,-0.326172,1.953125,14.343261,-2.807617,4.0,-1.0,-42.0
681855.0,0.248535,-0.921509,-0.335327,-3.051758,16.662598,-21.789549,4.0,-1.0,-42.0
681887.0,0.21228,-0.928223,-0.335449,-1.831055,19.65332,-19.287109,3.0,0.0,-46.0
681918.0,0.207642,-0.942383,-0.317871,-4.577637,26.489256,-28.137205,3.0,0.0,-46.0
681950.0,0.159546,-0.97583,-0.309937,-5.737304,22.583006,-30.822752,3.0,0.0,-46.0
681983.0,0.220581,-0.956787,-0.340942,-8.117676,24.230955,-24.475096,4.0,1.0,-43.0
682015.0,0.098999,-0.986694,-0.32312,-9.765625,17.883301,-28.19824,4.0,1.0,-43.0
682046.0,0.145142,-0.999878,-0.338013,-8.666992,20.080564,-19.836426,4.0,1.0,-43.0
682078.0,0.144165,-1.108643,-0.334717,-10.375976,22.949217,-17.211914,5.0,2.0,-43.0
682110.0,0.222412,-1.107422,-0.362061,-22.460936,40.039062,-44.799801,5.0,2.0,-43.0
682142.0,0.175537,-1.290894,-0.27356,-20.996092,50.720211,-61.767574,5.0,2.0,-43.0
682175.0,0.263916,-1.380615,-0.302856,-33.38623,58.532711,-104.675285,2.0,6.0,-41.0
682207.0,0.29541,-1.406616,-0.236328,-44.921871,94.055168,-158.203125,2.0,6.0,-41.0
682239.0,0.45813,-1.338989,-0.110229,-60.668941,134.887695,-206.237778,2.0,6.0,-41.0
682272.0,0.594238,-0.849243,-0.31311,-41.564938,71.777344,-174.926743,4.0,16.0,-38.0
682303.0,0.256836,-0.495728,-0.348389,7.019042,-14.404296,-125.976555,4.0,16.0,-38.0
682334.0,-0.612305,-0.888794,-0.368896,13.549804,-35.705566,-82.580559,4.0,16.0,-38.0
682366.0,0.571899,-0.246704,-0.091553,-31.799314,58.532711,50.659176,8.0,14.0,-35.0
682397.0,0.132935,-0.614624,0.150635,-24.108885,86.425774,114.135735,8.0,14.0,-35.0
682429.0,0.052734,-0.617432,-0.098389,-7.995605,31.98242,137.512207,8.0,14.0,-35.0
682461.0,0.176636,-0.751343,-0.101074,10.620116,46.691891,185.302719,3.0,17.0,-39.0
682492.0,0.236328,-0.887085,-0.106567,44.494625,-15.686034,192.443832,3.0,17.0,-39.0
682523.0,0.075928,-1.248535,-0.05835,57.861324,-46.874996,200.805649,3.0,17.0,-39.0
682555.0,0.148437,-1.361328,-0.058838,61.462399,-85.876457,183.227524,3.0,17.0,-39.0
682588.0,-0.00415,-1.302002,-0.155273,40.40527,-157.043457,171.752914,1.0,7.0,-39.0
682620.0,-0.040894,-1.38623,-0.307739,7.568359,-103.942863,166.748032,1.0,7.0,-39.0
682651.0,0.047241,-1.166748,-0.412354,0.366211,-70.556641,166.13768,1.0,7.0,-39.0
682683.0,-0.043335,-1.272583,-0.494019,11.657714,-55.236813,143.920898,0.0,1.0,-39.0
682714.0,-0.195923,-1.153442,-0.349976,15.502929,-23.437498,122.375481,0.0,1.0,-39.0
682745.0,-0.13147,-1.105469,-0.269775,19.958496,-11.718749,79.162598,0.0,1.0,-39.0
682777.0,-0.14209,-1.042847,-0.247192,21.240232,-35.400391,17.700195,1.0,-5.0,-35.0
682808.0,-0.18335,-1.057129,-0.234863,24.780272,-52.307125,-54.443356,1.0,-5.0,-35.0
682839.0,0.098999,-1.069702,-0.133423,24.963377,-57.739254,-89.11132,1.0,-5.0,-35.0
682873.0,1.303223,-0.966431,0.06665,23.132322,15.136718,-15.624999,1.0,-7.0,-40.0
682904.0,-0.681763,-1.105835,-0.25708,18.371582,-48.400875,-99.792473,1.0,-7.0,-40.0
682935.0,0.870117,-0.918213,-0.317017,37.475586,-4.638672,-68.481445,1.0,-7.0,-40.0
682969.0,0.264526,-0.805298,-0.303467,46.020504,-64.758301,-66.833496,3.0,-8.0,-35.0
683001.0,0.212646,-0.943359,-0.291138,32.531738,-20.751951,-33.02002,3.0,-8.0,-35.0
683033.0,0.393555,-0.933594,-0.182861,23.559568,17.63916,-45.776363,3.0,-8.0,-35.0
683065.0,0.370239,-0.935181,-0.22522,30.09033,5.493164,-37.475586,3.0,-7.0,-41.0
683096.0,0.266235,-0.998291,-0.268311,29.96826,-19.592285,-43.334957,3.0,-7.0,-41.0
683127.0,0.277222,-0.943359,-0.285034,21.728514,-10.803222,-39.306641,3.0,-7.0,-41.0
683159.0,0.162476,-0.950439,-0.28772,8.361816,9.155273,-37.231445,7.0,-5.0,-38.0
683192.0,0.3396,-0.928101,-0.294556,0.183105,23.071287,-34.423828,7.0,-5.0,-38.0
683223.0,0.24646,-0.936157,-0.265747,3.723144,2.197266,-31.555174,7.0,-5.0,-38.0
683256.0,0.216187,-0.936646,-0.26416,5.676269,1.647949,-29.479979,8.0,-7.0,-41.0
683288.0,0.176147,-0.954346,-0.285889,5.432128,14.587401,-27.587889,8.0,-7.0,-41.0
683320.0,0.202026,-0.954102,-0.296631,0.732422,24.597166,-26.611326,8.0,-7.0,-41.0
683354.0,0.208008,-0.95459,-0.278809,0.671387,20.324705,-25.512693,6.0,-4.0,-38.0
683387.0,0.171631,-0.956665,-0.286133,4.516602,13.305663,-19.65332,6.0,-4.0,-38.0
683419.0,0.131714,-0.957886,-0.282959,3.173828,13.916015,-24.230955,6.0,-4.0,-38.0
683451.0,0.121582,-0.98291,-0.282227,3.662109,22.27783,-24.658201,8.0,-3.0,-39.0
683482.0,0.131714,-0.945435,-0.312744,2.868652,25.512693,-26.30615,8.0,-3.0,-39.0
683513.0,0.071533,-0.98877,-0.285767,5.187988,22.27783,-23.254393,8.0,-3.0,-39.0
683546.0,0.147095,-0.986572,-0.355591,-0.610352,20.446775,-27.099607,8.0,-1.0,-39.0
683579.0,0.092529,-0.99707,-0.358276,-4.760742,21.545408,-20.019531,8.0,-1.0,-39.0
683610.0,0.10437,-1.042236,-0.339111,-10.742187,22.888182,-23.376463,8.0,-1.0,-39.0
683643.0,0.12439,-1.18811,-0.351929,-15.624999,27.160643,-27.160643,7.0,1.0,-46.0
683674.0,0.217285,-1.169678,-0.384399,-21.728514,32.348633,-58.105465,7.0,1.0,-46.0
683705.0,0.060425,-1.171997,-0.25061,-19.348145,47.424313,-73.669434,7.0,1.0,-46.0
683737.0,0.101318,-1.322144,-0.212891,-21.606443,61.767574,-101.806633,4.0,1.0,-37.0
683769.0,0.177368,-1.340332,-0.358643,-29.541014,104.309074,-144.836426,4.0,1.0,-37.0
683800.0,0.322754,-1.183105,-0.482544,-27.709959,185.180649,-151.489258,4.0,1.0,-37.0
683831.0,0.522583,-0.739624,-0.354492,-15.075683,214.7827,-117.858879,4.0,1.0,-37.0
683864.0,-0.155151,-0.461792,-0.266602,22.3999,139.648437,-61.645504,7.0,14.0,-28.0
683895.0,-0.571899,-0.682739,-0.365356,26.794432,152.038574,-16.296387,7.0,14.0,-28.0
683926.0,0.892212,-0.24939,0.009399,39.428711,232.055649,160.03418,7.0,14.0,-28.0
683959.0,0.192749,-0.766235,0.271362,55.480953,78.369141,113.159172,8.0,23.0,-30.0
683990.0,-0.00061,-0.808228,0.225586,75.866699,99.487297,156.25,8.0,23.0,-30.0
684021.0,0.299683,-1.099121,0.226807,74.645996,115.539543,191.46727,8.0,23.0,-30.0
684053.0,0.057495,-1.13269,0.222656,61.889645,87.280266,194.396957,2.0,24.0,-25.0
684084.0,0.126221,-1.218872,0.154297,70.495605,89.233391,196.166977,2.0,24.0,-25.0
684115.0,0.174561,-1.173584,0.058472,68.603516,43.945309,189.819321,2.0,24.0,-25.0
684147.0,0.148682,-1.279175,0.004028,67.382812,37.780762,202.575668,-8.0,22.0,-22.0
684178.0,0.055054,-1.380615,0.026001,42.053219,57.373043,193.847641,-8.0,22.0,-22.0
684209.0,0.019897,-1.350708,-0.020386,10.925292,82.153313,182.067856,-8.0,22.0,-22.0
684242.0,-0.160156,-1.342896,-0.088257,-12.939452,116.271965,158.38623,-9.0,22.0,-19.0
684275.0,-0.208374,-1.183838,-0.084595,-41.625973,161.376938,110.107414,-9.0,22.0,-19.0
684306.0,-0.118042,-1.123169,-0.12207,-46.142574,124.389641,41.076656,-9.0,22.0,-19.0
684338.0,-0.088745,-1.096924,-0.209839,-45.166012,58.654781,-31.799314,-14.0,25.0,-11.0
684370.0,1.156128,-0.920288,-0.625854,-10.864257,54.504391,-45.227047,-14.0,25.0,-11.0
684401.0,0.667114,-0.870117,-0.187256,-28.869627,42.724606,-35.15625,-14.0,25.0,-11.0
684434.0,-0.175781,-1.026245,-0.288696,-0.671387,-66.345215,-64.147949,-11.0,25.0,-17.0
684466.0,0.149658,-0.885498,-0.434448,-8.422852,43.945309,-36.682129,-11.0,25.0,-17.0
684498.0,0.357666,-0.846924,-0.39856,-7.995605,11.96289,-41.870113,-11.0,25.0,-17.0
684531.0,0.232544,-0.908936,-0.335571,-2.807617,19.775391,-21.972654,-10.0,26.0,-13.0
684562.0,0.270996,-0.899048,-0.361938,-3.662109,17.028809,-20.446775,-10.0,26.0,-13.0
684594.0,0.275757,-0.947876,-0.340698,-4.089355,21.850584,-19.226074,-10.0,26.0,-13.0
684627.0,0.306641,-0.884155,-0.390869,-5.371093,15.014647,-17.39502,-9.0,26.0,-13.0
684659.0,0.192627,-0.94519,-0.362549,-8.850098,17.456055,-14.282226,-9.0,26.0,-13.0
684690.0,0.280396,-0.899902,-0.377441,-13.85498,28.07617,-11.901855,-9.0,26.0,-13.0
684722.0,0.227661,-0.921021,-0.357178,-13.244628,19.958496,-11.96289,-7.0,26.0,-13.0
684754.0,0.23584,-0.903809,-0.365723,-14.09912,20.446775,-9.765625,-7.0,26.0,-13.0
684786.0,0.252075,-0.906982,-0.353882,-13.793944,19.592285,-11.779784,-7.0,26.0,-13.0
684819.0,0.184204,-0.929077,-0.323364,-10.620116,12.390136,-13.488769,-11.0,27.0,-6.0
684850.0,0.21106,-0.935547,-0.336792,-10.0708,8.300781,-13.122558,-11.0,27.0,-6.0
684881.0,0.179565,-0.944702,-0.327637,-9.82666,9.58252,-8.544922,-11.0,27.0,-6.0
684912.0,0.177002,-0.944702,-0.335327,-12.817382,15.441894,-13.916015,-11.0,27.0,-6.0
684944.0,0.178711,-0.941284,-0.338867,-16.723633,18.920898,-15.930175,-8.0,29.0,-4.0
684975.0,0.15686,-0.935059,-0.333984,-18.493652,14.892577,-17.333984,-8.0,29.0,-4.0
685006.0,0.10144,-0.957275,-0.285889,-19.287109,23.376463,-13.97705,-8.0,29.0,-4.0
685038.0,0.124756,-0.968628,-0.30835,-19.592285,24.04785,-10.803222,-8.0,31.0,-10.0
685069.0,0.141602,-0.956299,-0.298218,-21.911619,22.521971,-8.850098,-8.0,31.0,-10.0
685101.0,0.061279,-0.968872,-0.258545,-22.644041,21.057127,-9.460449,-8.0,31.0,-10.0
685134.0,0.04895,-1.014526,-0.246338,-19.592285,25.268553,-7.019042,-7.0,30.0,-2.0
685166.0,-0.007935,-1.043701,-0.234863,-22.27783,53.283688,-11.535644,-7.0,30.0,-2.0
685197.0,-0.042725,-1.091553,-0.266602,-25.756834,87.707512,-15.624999,-7.0,30.0,-2.0
685229.0,0.007935,-1.030273,-0.329102,-36.315918,123.168938,-16.906738,-6.0,29.0,4.0
685260.0,0.282471,-0.96228,-0.555298,-32.531738,170.837387,-16.113281,-6.0,29.0,4.0
685291.0,0.387695,-1.028442,-0.707764,12.817382,210.021957,0.732422,-6.0,29.0,4.0
685323.0,0.193237,-1.119629,-0.655151,12.329101,253.601059,5.371093,-6.0,30.0,15.0
685354.0,0.148682,-0.869019,-0.667847,12.756347,370.117157,44.189449,-6.0,30.0,15.0
685385.0,0.240601,-0.965088,-0.383301,12.451171,408.691376,58.410641,-6.0,30.0,15.0
685417.0,0.691406,-1.000244,0.401611,-8.972168,419.372528,82.458488,-9.0,13.0,25.0
685448.0,0.839233,-0.831299,0.526978,-5.554199,315.063477,64.025879,-9.0,13.0,25.0
685479.0,0.70874,-0.764771,0.422729,14.526366,187.744125,75.378418,-9.0,13.0,25.0
685511.0,0.640625,-0.884644,0.403442,19.775391,110.839836,105.346672,-11.0,0.0,34.0
685542.0,0.517578,-0.984497,0.35791,13.000487,39.0625,130.065918,-11.0,0.0,34.0
685573.0,0.425537,-1.031616,0.276611,3.723144,3.845215,148.132324,-11.0,0.0,34.0
685606.0,0.338623,-1.117065,0.09436,-4.577637,-9.521484,161.621078,-9.0,-5.0,31.0
685638.0,0.107666,-1.264893,-0.045898,-16.479492,-4.760742,168.579086,-9.0,-5.0,31.0
685670.0,0.233032,-1.25293,-0.166992,-24.230955,2.685547,159.362793,-9.0,-5.0,31.0
685703.0,0.179199,-1.196411,-0.235107,-20.202635,-33.325195,129.455566,-8.0,-12.0,33.0
685735.0,-0.110596,-1.048096,-0.236328,-20.935057,-19.470215,97.656242,-8.0,-12.0,33.0
685766.0,-0.093628,-0.992676,-0.226196,-23.498533,7.995605,59.143063,-8.0,-12.0,33.0
685797.0,-0.007202,-0.963257,-0.301025,-23.071287,7.202148,14.404296,-8.0,-12.0,33.0
685829.0,-0.051636,-0.911499,-0.341797,-18.432617,11.779784,-29.785154,-5.0,-15.0,31.0
685860.0,-0.03186,-0.94165,-0.353638,-13.85498,30.456541,-66.833496,-5.0,-15.0,31.0
685891.0,1.104858,-0.809204,-0.541382,-7.080078,86.669914,-40.893551,-5.0,-15.0,31.0
685923.0,1.063232,-0.936401,0.264771,-2.258301,169.799789,7.690429,-10.0,-18.0,27.0
685954.0,-0.165405,-1.12207,-0.28418,22.216795,-31.738279,-100.036613,-10.0,-18.0,27.0
685985.0,0.019165,-0.952148,-0.071167,25.390623,-9.155273,-56.945797,-10.0,-18.0,27.0
686018.0,0.524292,-0.919189,-0.314697,45.227047,-25.878904,-59.082027,-11.0,-15.0,27.0
686050.0,0.108398,-0.96106,-0.263062,40.832516,-21.667479,-32.409668,-11.0,-15.0,27.0
686081.0,0.291504,-0.894043,-0.278198,28.930662,20.080564,-26.489256,-11.0,-15.0,27.0
686114.0,0.275879,-0.994507,-0.26355,24.780272,33.691406,-20.26367,-13.0,-16.0,25.0
686147.0,0.341309,-0.94873,-0.278076,24.108885,21.545408,-17.211914,-13.0,-16.0,25.0
686179.0,0.436279,-0.883789,-0.31189,21.911619,-9.277344,-21.362303,-13.0,-16.0,25.0
686212.0,0.206177,-0.935791,-0.348389,12.20703,-3.967285,-18.554687,-13.0,-13.0,28.0
686244.0,0.303589,-0.9375,-0.307983,-1.831055,22.644041,-17.944336,-13.0,-13.0,28.0
686275.0,0.323853,-0.904053,-0.27478,-0.427246,11.291503,-9.643555,-13.0,-13.0,28.0
686308.0,0.282593,-0.921753,-0.264771,4.577637,5.554199,-15.86914,-14.0,-14.0,28.0
686339.0,0.312866,-0.907959,-0.294312,8.422852,0.671387,-18.310547,-14.0,-14.0,28.0
686370.0,0.231323,-0.907227,-0.309814,5.004883,9.643555,-26.18408,-14.0,-14.0,28.0
686402.0,0.225464,-0.942261,-0.297852,4.638672,18.920898,-34.362793,-14.0,-14.0,31.0
686433.0,0.260498,-0.943848,-0.288696,5.92041,20.996092,-26.977537,-14.0,-14.0,31.0
686464.0,0.154541,-0.957275,-0.308594,5.554199,20.080564,-17.211914,-14.0,-14.0,31.0
686496.0,0.208252,-0.947266,-0.342651,2.258301,33.691406,-24.536131,-16.0,-15.0,27.0
686528.0,0.108521,-0.978638,-0.322632,-2.258301,37.29248,-36.315918,-16.0,-15.0,27.0
686559.0,0.234985,-0.96936,-0.374756,-6.286621,38.574219,-38.635254,-16.0,-15.0,27.0
686591.0,0.128174,-0.988037,-0.362305,-7.019042,29.785154,-36.376953,-13.0,-15.0,27.0
686623.0,0.164062,-1.065796,-0.32959,-4.821777,33.569336,-20.874022,-13.0,-15.0,27.0
686654.0,0.179321,-1.068726,-0.345215,-8.544922,30.517576,-35.461426,-13.0,-15.0,27.0
686686.0,0.13855,-1.174316,-0.286743,-7.446289,29.541014,-43.945309,-16.0,-14.0,23.0
686718.0,0.229736,-1.325684,-0.389648,-30.517576,41.259762,-105.102531,-16.0,-14.0,23.0
686749.0,0.209961,-1.310791,-0.351074,-28.442381,50.537106,-138.427734,-16.0,-14.0,23.0
686783.0,0.289429,-1.390015,-0.279297,-27.709959,91.369621,-147.338867,-16.0,-13.0,26.0
686814.0,0.369995,-1.338257,-0.214844,-38.94043,142.333984,-157.531738,-16.0,-13.0,26.0
686845.0,0.787842,-0.878784,-0.422607,-50.048824,161.254868,-167.480453,-16.0,-13.0,26.0
686876.0,-0.200439,-0.74231,-0.316772,-12.20703,63.476559,-128.967285,-16.0,-13.0,26.0
686908.0,-0.69165,-1.012695,-0.40564,7.263183,23.742674,-130.065918,-17.0,-11.0,24.0
686940.0,-0.223877,-0.818481,-0.400513,0.671387,37.963867,-87.463371,-17.0,-11.0,24.0
686971.0,0.428223,-0.344116,-0.009155,-27.587889,21.240232,40.222164,-17.0,-11.0,24.0
687003.0,0.25769,-0.687988,0.122192,11.840819,-20.935057,124.26757,-17.0,-12.0,27.0
687034.0,-0.05188,-0.657471,-0.134399,-17.211914,-83.984367,94.238274,-17.0,-12.0,27.0
687065.0,0.292603,-0.536133,-0.077515,-13.671874,2.380371,167.846664,-17.0,-12.0,27.0
687097.0,0.310791,-0.824951,-0.120972,20.629881,-44.31152,209.716782,-13.0,-14.0,29.0
687131.0,0.02124,-1.092407,-0.228027,23.864744,-59.020992,249.572739,-13.0,-14.0,29.0
687163.0,0.139038,-1.408447,-0.216675,42.602535,-54.992672,249.023422,-13.0,-14.0,29.0
687195.0,0.002319,-1.401123,-0.235229,42.846676,-116.149895,229.614243,-11.0,-20.0,28.0
687227.0,-0.206787,-1.5625,-0.279541,24.04785,-121.643059,219.543442,-11.0,-20.0,28.0
687258.0,-0.245728,-1.469849,-0.377686,-4.882812,-97.778313,199.096664,-11.0,-20.0,28.0
687290.0,-0.390381,-1.410645,-0.578979,3.90625,-69.396973,165.222153,-7.0,-23.0,37.0
687322.0,-0.921143,-1.355347,-0.483887,10.437011,3.967285,109.130852,-7.0,-23.0,37.0
687353.0,-0.58606,-1.182617,-0.19165,6.835937,54.931637,30.151365,-7.0,-23.0,37.0
687387.0,-0.455078,-1.156372,-0.339478,0.915527,-31.188963,-105.529778,-5.0,-19.0,35.0
687418.0,2.607422,-1.001343,-0.242432,8.178711,89.355461,-20.629881,-5.0,-19.0,35.0
687450.0,-0.413574,-1.115845,0.188843,-0.549316,53.161617,-87.463371,-5.0,-19.0,35.0
687482.0,1.088135,-1.163452,-0.478638,80.871574,-103.210442,-113.342278,-9.0,-22.0,32.0
687513.0,0.010498,-0.682739,-0.303589,21.972654,-42.358395,-73.120117,-9.0,-22.0,32.0
687544.0,0.052368,-1.027344,-0.337402,46.691891,-51.086422,-56.884762,-9.0,-22.0,32.0
687576.0,0.041382,-1.202271,-0.265747,0.793457,65.856934,-63.598629,-12.0,-15.0,31.0
687607.0,0.526245,-0.807861,-0.232666,10.375976,39.916992,-44.921871,-12.0,-15.0,31.0
687639.0,0.246094,-0.9375,-0.333618,13.122558,11.474608,-39.245605,-12.0,-15.0,31.0
687671.0,0.267944,-0.930176,-0.297241,8.239746,11.169433,-28.747557,-15.0,-17.0,29.0
687702.0,0.119263,-0.950562,-0.318115,10.559081,3.112793,-28.564451,-15.0,-17.0,29.0
687733.0,0.239502,-0.896362,-0.320679,-1.831055,37.597656,-17.089844,-15.0,-17.0,29.0
687764.0,0.240479,-0.980225,-0.287354,5.676269,23.986814,-11.596679,-15.0,-17.0,29.0
687799.0,0.1875,-0.914795,-0.313477,7.141113,21.545408,-11.474608,-16.0,-21.0,27.0
687831.0,0.231689,-0.948975,-0.348999,8.483887,16.845703,-12.573241,-16.0,-21.0,27.0
687864.0,0.173706,-0.927612,-0.356567,7.507324,21.728514,-8.361816,-16.0,-19.0,27.0
687895.0,0.163452,-0.932617,-0.334839,5.92041,27.526854,-10.986327,-16.0,-19.0,27.0
687926.0,0.185547,-0.936768,-0.336792,5.615234,26.733397,-20.507811,-16.0,-19.0,27.0
687957.0,0.192871,-0.937378,-0.35791,7.629394,22.3999,-15.441894,-16.0,-19.0,27.0
687990.0,0.145874,-0.957642,-0.361572,6.225585,23.559568,-11.108397,-17.0,-21.0,26.0
688024.0,0.159668,-0.936523,-0.362427,2.13623,20.202635,-20.812986,-17.0,-21.0,26.0
688055.0,0.176147,-0.960815,-0.390137,1.525879,12.939452,-27.404783,-17.0,-21.0,26.0
688088.0,0.109375,-0.987183,-0.401611,1.708984,14.709472,-18.798828,-16.0,-20.0,23.0
688122.0,0.086426,-1.009888,-0.407593,-3.051758,28.19824,-15.075683,-16.0,-20.0,23.0
